t,scenario,true_x,true_y,wifi_degraded,vlp_blocked,mixed_dynamic,wifi_ap1_dbm,wifi_ap1_clean_dbm,wifi_ap2_dbm,wifi_ap2_clean_dbm,wifi_ap3_dbm,wifi_ap3_clean_dbm,vlp_led1_intensity,vlp_led1_clean_intensity,vlp_led2_intensity,vlp_led2_clean_intensity,vlp_led3_intensity,vlp_led3_clean_intensity,vlp_led4_intensity,vlp_led4_clean_intensity
45,s2_wifi_degraded,2.6145006895276834,4.592072450426468,True,False,False,-50.38261327952918,-53.096605635601456,-68.59365066159395,-59.02772273461359,-61.98337488404887,-55.400298187482164,0.08948666608206073,0.09011890633548376,0.024224720748882028,0.02517468562592904,0.06310165273451786,0.06253290293530091,0.021732094997700124,0.02241269375768475
46,s2_wifi_degraded,2.661129424294631,4.466616768697175,True,False,False,-53.16627403634442,-52.86537878292513,-62.55288661892852,-58.89425765607878,-46.88298552044868,-55.56872520090975,0.09584669077183205,0.09504537580940063,0.02656466850475133,0.025914968582496836,0.05828670324049641,0.05909505668445672,0.023498967493680276,0.022227983674402384
47,s2_wifi_degraded,2.6450300380382434,4.183588162907463,True,False,False,-60.30042445290972,-52.19472027378245,-54.99144304541858,-58.73817967218483,-55.53203546502205,-56.0439704673863,0.11035903766783207,0.10888358269116809,0.026052302061547013,0.026706719225817462,0.051637831053304294,0.052684088179078443,0.0186167814479899,0.02116818643419777
48,s2_wifi_degraded,2.633014421787828,3.6860116411580823,False,False,False,-54.01096760247972,-50.9430006870478,-61.886308514793164,-58.46902366196582,-59.260735765169166,-56.823888196615286,0.13688421209683257,0.13805780940225307,0.02783599249471888,0.02805271822152854,0.0427237542074294,0.04345709382908656,0.02062098062887597,0.019449565715064298
49,s2_wifi_degraded,2.7923313692644163,3.3743378598159564,False,False,False,-51.36480517838777,-50.41633927635621,-56.007094975749936,-58.09668584397134,-56.33652751922607,-57.188083761984544,0.15305896192842489,0.15345440713388242,0.0318330614629679,0.030295119494110245,0.039141242555110096,0.038425272048590586,0.017155069414642055,0.01904161176269858
50,s2_wifi_degraded,2.983612121628606,3.11916257556942,False,False,False,-49.65009298190199,-50.18159054107016,-54.42885123573381,-57.704103133304336,-52.57168681474753,-57.458652995601405,0.16049350132363563,0.16077124729066924,0.03338370248879103,0.032876706329721235,0.035256227087887615,0.03473420218177863,0.018148310573492553,0.018872652907689802
51,s2_wifi_degraded,3.351818132537528,2.843855854625126,False,False,False,-53.068943659374185,-50.45982231983269,-56.485528034642996,-57.02576032032627,-59.23453167917076,-57.69550565509161,0.15357092401070901,0.15291677352802097,0.03711471416978954,0.03799725962612651,0.03309887009962851,0.030851595309928044,0.017123814714681707,0.01916023850595413
52,s2_wifi_degraded,3.56862361427012,2.697604331930428,False,False,False,-48.67771420404592,-50.74473435129437,-53.03510311024306,-56.61329755664413,-56.67528682793532,-57.82939823210111,0.14233258697197154,0.14394222360763553,0.04002939530499247,0.04145292764089577,0.030335117020724774,0.02892181230822992,0.01918634602775786,0.019322739341468373
53,s2_wifi_degraded,3.943888445431222,2.4514296926551147,False,False,False,-49.12585004786731,-51.35575972272265,-56.46266620928677,-55.86225824059663,-57.4094735603015,-58.077886575900536,0.1242532533353619,0.12527417732425475,0.04911653739411512,0.04841248277191419,0.025310227917241655,0.025930022561517628,0.01888060924896693,0.019516508404103936
54,s2_wifi_degraded,4.260369316238271,2.2082022988398595,False,False,False,-54.090900359848014,-51.90659482003156,-55.6175967697562,-55.167142140556045,-57.565676191095505,-58.359985887778905,0.10903053379393744,0.10925836072275232,0.055255628992074236,0.05546869820521972,0.02304334930705437,0.023444355611130306,0.019668976080546564,0.01940626220122544
55,s2_wifi_degraded,4.627569160973635,2.060114150367901,False,False,False,-52.60921421032841,-52.70304725490136,-54.317018835076254,-54.36878608081733,-60.19641433431572,-58.523489684451846,0.0907187411961883,0.0916780748765788,0.06579033854245635,0.06503259915885715,0.02350950027000218,0.021651412278513246,0.018981142146809106,0.01974117983834204
56,s2_wifi_degraded,4.961867043427717,1.830848239374332,False,False,False,-53.71206450817029,-53.359406318380216,-55.23568035583414,-53.534046273928,-60.140416532109036,-58.820426181486006,0.07716345200114104,0.07811725723066233,0.0748751303154957,0.07542124170134029,0.01903358280112156,0.01967299940592387,0.018716489171910423,0.019497477738134004
57,s2_wifi_degraded,5.0679788704002044,1.7195475994342533,False,False,False,-57.849512816678384,-53.55350537393584,-54.36038581311981,-53.23890771069885,-56.53945536080311,-58.96790054505133,0.07403667963292457,0.07412267714691906,0.07813118286083372,0.07889296474562918,0.020013976266140748,0.018919121561376387,0.019625591230586,0.019215681129609943
58,s2_wifi_degraded,5.335240810429285,1.571560122687008,False,False,False,-52.189517009476134,-54.096615081950404,-57.00443253243945,-52.523810035594764,-55.05712827940756,-59.169467197350045,0.064452862506304,0.06532791480880559,0.08918621398772814,0.08861711188942473,0.01710613046268485,0.017715209070328374,0.018588670981769806,0.019074584771896063
59,s2_wifi_degraded,5.651780389210071,1.3727606103935992,False,False,False,-54.99690387219291,-54.71820039864237,-50.10020833093877,-51.60475455874236,-61.50211383743715,-59.446841035050795,0.05584523880245149,0.056404985612583836,0.10120538305294566,0.10093297809735151,0.015480849999685978,0.01632498421960708,0.01947498720880062,0.01871452290198316
60,s2_wifi_degraded,5.898763386562306,1.2621017401554997,True,False,False,-49.35836268140582,-55.195558175847594,-45.784278824588974,-50.84776955188748,-59.13868126179993,-59.613725278553325,0.05072712759427083,0.050646118396648836,0.11102508162461668,0.11161101501779037,0.013219346697441786,0.015479965085862376,0.01874799253809667,0.018582363297975663
61,s2_wifi_degraded,6.355551046384767,1.4203122314749552,True,False,False,-58.35319371366903,-56.063026086961386,-41.020059463945216,-49.41055922428814,-45.83185946959911,-59.50273031023085,0.04064545267768396,0.042905817373968785,0.14167880512550726,0.14204040504892765,0.015321579910616489,0.015091351865514541,0.019807291404107016,0.020001398700881648
62,s2_wifi_degraded,6.594147927702143,1.4206009795225187,True,False,False,-48.45526281659795,-56.47707611782945,-51.22234105153219,-48.53173845601986,-56.552381936239925,-59.55875576372015,0.03824905950350658,0.03930524302946425,0.15872469263712172,0.15842529630258123,0.01698129972560737,0.014621018809314348,0.02135400265549598,0.020298422734347017
